tanggal,jenis_kejadian_bencana,keterangan_jkb,sumber_informasi,alamat_kejadian,kelurahan,kecamatan,wilayah,kerugian_jumlah_kk,taksiran_kerugian,periode_data
2018-07-16,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Semanan Raya, Gg. H. Amit, No. 105",Semanan,Kalideres,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-16,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Karya, No. 15",Wijaya Kusuma,Grogol Petamburan,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-16,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Salam Pisangan Timur,Pisangan Timur,Pulogadung,Kota Administrasi Jakarta Timur,6,0,2018-07-01
2018-07-16,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Pahlawan Komarudin, No. 15",Penggilingan,Cakung,Kota Administrasi Jakarta Timur,1,190000000,2018-07-01
2018-07-16,Penyelamatan,Bencana Transportasi (operasi penyelamatan Transportasi).,Masyarakat Telepon,Jl. Sungai Kendal,Marunda,Cilincing,Kota Administrasi Jakarta Utara,0,15000000,2018-07-01
2018-07-16,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,"Jl. Medan Merdeka Barat, No. 8",Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-17,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Paso,Jagakarsa,Jagakarsa,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-17,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Kemang No.33,Bekasi,Bekasi,Kota Bekasi,0,0,2018-07-01
2018-07-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Swadaya 1 No.44A,Pejaten Timur,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Yado 1 No.1 ( Wisma Dede ),Gandaria Utara,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,1863000000,2018-07-01
2018-07-17,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Cempaka No.75 ( Komplek Kodam Jaya ),Kebon Jeruk,Kebun Jeruk,Kota Administrasi Jakarta Barat,0,25000000,2018-07-01
2018-07-17,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Kebon Batu Tumbuh,Tugu selatan,Koja,Kota Administrasi Jakarta Utara,1,10000000,2018-07-01
2018-07-17,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl.Tangki Wood 3,Tangki,Tamansari,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-17,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl.Mangga 1,Duri Kepa,Kebun Jeruk,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-18,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl.Al - Mubarok,Joglo,Kembangan,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-18,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Medan Merdeka dan Kawasan Monas,Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-18,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Jend. Sudirman Dan Jl. MH. Thamrin,Kebon Kacang,Tanah Abang,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-21,Penyelamatan,Bencana pada Air (operasi penyelamatan pada Air),Petugas Pemadam,Jl.Gaya Motor Barat,Papanggo,Tanjung Priok,Kota Administrasi Jakarta Utara,0,0,2018-07-01
2018-07-21,Penyelamatan,Bencana Transportasi (operasi penyelamatan Transportasi).,Masyarakat Datang,Jl.Pasar Jumat,Pondok Pinang,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-21,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Gedung The H Tower, Jl. Rasuna Said Kav.20",Karet Kuningan,Setiabudi,Kota Administrasi Jakarta Selatan,0,300000000,2018-07-01
2018-07-21,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Masjid Nurul Iman 1, Blok. D77",Duri kosambi,Cengkareng,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-21,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,"Jl. Kramat Raya, Kantor Kecamatan Senen",Senen,Senen,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. Roa Malaka Selatan,Roa malaka,Tambora,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Gambir Expo Kemayoran,Kemayoran,Kemayoran,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-21,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Jl. EXPO Kemayoran,Kemayoran,Kemayoran,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-22,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Pangeran Jayakarta,Mangga Dua Selatan,Sawah Besar,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-22,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Cisadane,Cikini,Menteng,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-22,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Juanda 1,Kebon Kelapa,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-22,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Infantri,Cipinang Melayu,Makasar,Kota Administrasi Jakarta Timur,0,5000000,2018-07-01
2018-07-22,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Tebet Barat RPTRA AKASIA,Tebet Barat,Tebet,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-22,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Jaelani 1,Petukangan Utara,Pesanggrahan,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-22,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Masjid Al- Biru,Lenteng agung,Jagakarsa,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-22,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Jl. Karet belakang,Karet Kuningan,Setiabudi,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-22,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Pejaten Raya Graha Pejaten,Pejaten Barat,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-22,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Panglima Polim Raya No. 79,Melawai,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-22,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Arjuna Raya (Jembatan Metro TV),Kedoya Selatan,Kebun Jeruk,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-22,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl. Deli Lorong 26,Koja,Koja,Kota Administrasi Jakarta Utara,0,0,2018-07-01
2018-07-22,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Pasar Pondok Labu,Pondok Labu,Cilandak,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-22,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Raya Kalimalang,Duren Sawit,Duren Sawit,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-22,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kelapa Kopyor,Duren Sawit,Duren Sawit,Kota Administrasi Jakarta Timur,0,10000000,2018-07-01
2018-07-22,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. H. Tolit,Cipete Selatan,Cilandak,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-23,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Batu Ampar,Batu Ampar,Kramat Jati,Kota Administrasi Jakarta Timur,1,200000,2018-07-01
2018-07-23,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Krendang Timur,Krendang,Tambora,Kota Administrasi Jakarta Barat,60,500000000,2018-07-01
2018-07-23,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Raya Cilandak KKO No.112,Ragunan,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-23,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl.Jendral Sudirman ( Depan Ratu Plaza ),Gelora,Tanah Abang,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-23,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl.H.Oyan,Pegangsaan Dua,Kelapa Gading,Kota Administrasi Jakarta Utara,0,0,2018-07-01
2018-07-23,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Jl.K.H.Muhammad Rais,Kamal,Kalideres,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-23,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl.Jembatan Besi Gg.5,Jembatan Besi,Tambora,Kota Administrasi Jakarta Barat,0,250000000,2018-07-01
2018-07-23,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Kemang Raya V.No.5,Bangka,Mampang Prapatan,Kota Administrasi Jakarta Selatan,0,500000,2018-07-01
2018-07-23,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Cakung Cilincing,Cakung Barat,Cakung,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-24,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,Jl.Kali Bata City,Rawajati,Pancoran,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-23,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Instansi Lain,Lapangan Sepatu Roda Monas,Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-24,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Ex. Pol. PPD Depo C Tipar Cakung,Cakung Barat,Cakung,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-24,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Brigif Pekayon,pekayon,Pasar Rebo,Kota Administrasi Jakarta Timur,0,100000,2018-07-01
2018-07-24,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Duri Selatan,Duri pulo,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-24,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Citra Dua Extension Blok Pegadungan,Pegadungan,Kalideres,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-24,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Medan Merdeka,Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-24,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Kawasan lapangan banteng,Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-24,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Kp. Cilungup, No.38,",Duren Sawit,Duren Sawit,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-24,Penyelamatan,Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Masyarakat Datang,Jl. Raya Taman Makam Pahlawan Kalibata,Kalibata,Pancoran,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-25,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Siaga Raya,Pejaten Barat,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-25,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Enggano No. 4,Tanjung priok,Tanjung Priok,Kota Administrasi Jakarta Utara,0,40000000,2018-07-01
2018-07-25,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Olah Raga I,Cililitan,Kramat Jati,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-25,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Kawasan Lapangan Banteng,Pasar Baru,Sawah Besar,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-25,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Raya Cilandak KKO Marinir,Cilandak Timur,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-25,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Kodam V Jaya,Pesanggrahan,Pesanggrahan,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-25,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl. Kembang Kerep,Meruya Utara,Kembangan,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-26,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Pejaten Barat 2, No. 59",Pejaten Barat,Pasar Minggu,Kota Administrasi Jakarta Selatan,1,100000000,2018-07-01
2018-07-26,Kebakaran,Bencana Kebakaran,Jakarta Siaga 112,Jl. Cakung Cilincing Raya ( Cacing ),Cakung Timur,Cakung,Kota Administrasi Jakarta Timur,19,1500000000,2018-07-01
2018-07-26,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Pura Agung Taman Sari,Halim Perdana Kusuma,Makasar,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-26,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Rawa Teratai,Rawa Terate,Cakung,Kota Administrasi Jakarta Timur,1,3000000,2018-07-01
2018-07-26,Kebakaran,Bencana Kebakaran,Petugas Pemadam,Jl.Tipar Cakung ( Depan Young AIR ),Sukapura,Cilincing,Kota Administrasi Jakarta Utara,0,0,2018-07-01
2018-07-26,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,"Jl,Raya Cilandak KKO No.5",Ragunan,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-26,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Matra Pura 1,Kebon Melati,Tanah Abang,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-26,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Tanah Rendah,Kampung Mester/Melayu,Jatinegara,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-26,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Wisma Atlit,Kebon Kosong,Kemayoran,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-27,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Katik,Bukit Duri,Tebet,Kota Administrasi Jakarta Selatan,1,15000000,2018-07-01
2018-07-27,Penyelamatan,Operasi Penyelamatan Lainnya,Petugas Instansi Lain,Jl. Raya Pasar Minggu ander pas,Pasar Minggu,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-27,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Gedung Hijau Raya I No.1,Pondok Pinang,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-27,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Setu Babakan,Srengseng Sawah,Jagakarsa,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-27,Kebakaran,Bencana Kebakaran,Jakarta Siaga 112,Jl. Taman Radio Dalam VII,Gandaria Utara,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-27,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Abdul Mujid,Cipete Selatan,Cilandak,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-27,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Kampung bahari,Tanjung Priok,Tanjung Priok,Kota Administrasi Jakarta Utara,0,0,2018-07-01
2018-07-27,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Sunter Muara,Sunter Agung,Tanjung Priok,Kota Administrasi Jakarta Utara,3,200000000,2018-07-01
2018-07-27,Penyelamatan,Bencana pada Ketinggian (operasi penyelamatan Beda Ketinggian),Petugas Instansi Lain,Jl. Benyamin Sueb Holl D GI Expos Kemayoran,Gunung Sahari Selatan,Kemayoran,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-27,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,"Jl. Asem, Gg. Sosial",Pasar Minggu,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,2000000,2018-07-01
2018-07-27,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Nurul Huda Gg.H.Maun,rawa buaya,Cengkareng,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-07-27,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,SDN Jatinegara Kaum,Jatinegara kaum,Pulogadung,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-27,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Layur Selatan no.43,Jati,Pulogadung,Kota Administrasi Jakarta Timur,0,45000000,2018-07-01
2018-07-28,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Pondok Kopi Ujung,Pondok Kopi,Duren Sawit,Kota Administrasi Jakarta Timur,10,1400000000,2018-07-01
2018-07-27,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Taman TOGA,Kebon Kosong,Kemayoran,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-28,Bantuan Operasi,Kerja Bakti,Petugas Pemadam,Jl. Petamburan II,Petamburan,Tanah Abang,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-28,Bantuan Operasi,Kesiagaan/Penjagaan,Petugas Pemadam,Jl. Malang,Menteng,Menteng,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-28,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Danau Bisma Blok G No. 12 A,Papanggo,Tanjung Priok,Kota Administrasi Jakarta Utara,0,0,2018-07-01
2018-07-28,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. Tebet barat Blok C No, 10",Tebet Barat,Tebet,Kota Administrasi Jakarta Selatan,1,3000000,2018-07-01
2018-07-28,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Setu babakan,Srengseng Sawah,Jagakarsa,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-28,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Kaja II,Kelapa dua wetan,Ciracas,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-28,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. KS. Tubun no.8,Slipi,Palmerah,Kota Administrasi Jakarta Barat,1,50000000,2018-07-01
2018-07-29,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl.Taman Duta Mas Blok A7,No.52",Jelambar Baru,Grogol Petamburan,Kota Administrasi Jakarta Barat,0,20000000,2018-07-01
2018-07-29,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Komplek PIK,Penggilingan,Cakung,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-29,Penyelamatan,Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Petugas Instansi Lain,Jl.Kebagusan II Gg.Amil No.5,Kebagusan,Pasar Minggu,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-29,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl.KS Tubun Raya,Petamburan,Tanah Abang,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-29,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Raya Cilandak,Cilandak Barat,Cilandak,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Kramat Soka,Kramat,Senen,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-29,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl.Krinci IX Blok E1,Gunung,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,0,2018-07-01
2018-07-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Angke Indah,Angke,Tambora,Kota Administrasi Jakarta Barat,1,200000,2018-07-01
2018-07-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. I Gusti Ngurah Rai,Malaka Jaya,Duren Sawit,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-30,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Balik Papan I,Petojo utara,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-30,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Kawasan Silang Monas,Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-07-01
2018-07-30,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Jl. O, Kavling Asem Baris",Kebon Baru,Tebet,Kota Administrasi Jakarta Selatan,0,200000000,2018-07-01
2018-07-30,Penyelamatan,Pengendalian Hewan,Petugas Instansi Lain,Bengfuzi AD Matraman,Kebon Manggis,Matraman,Kota Administrasi Jakarta Timur,0,0,2018-07-01
2018-07-30,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl. Teluk Betung, Gg. Palembang",Kebon Melati,Tanah Abang,Kota Administrasi Jakarta Pusat,0,3000000,2018-07-01
2018-07-30,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Anggrek Cakra,Sukabumi utara,Kebun Jeruk,Kota Administrasi Jakarta Barat,0,0,2018-07-01
2018-06-12,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl. Dukuh No.488,Pesanggrahan,Pesanggrahan,Kota Administrasi Jakarta Selatan,0,2000000,2018-06-01
2018-06-12,Penyelamatan,Bencana Bangunan Runtuh (operasi penyelamatan Collapse Structure).,Petugas Instansi Lain,Jl. Delman Kencana V,Kebayoran Lama Utara,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,0,2018-06-01
2018-06-12,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl. Pelita,Kebayoran Lama Utara,Kebayoran Lama,Kota Administrasi Jakarta Selatan,0,3000000,2018-06-01
2018-06-13,Kebakaran,Bencana Kebakaran,Petugas Instansi Lain,Jl. Pangeran Antasari,Cipete Utara,Kebayoran Baru,Kota Administrasi Jakarta Selatan,0,180000000,2018-06-01
2018-06-13,Kebakaran,Bencana Kebakaran,Petugas Pemadam,"Jl. Bendungan Jatiluhur, No.40",Bendungan Hilir,Tanah Abang,Kota Administrasi Jakarta Pusat,0,1000000,2018-06-01
2018-06-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. Kembangan Raya, No.1",Kembangan Utara,Kembangan,Kota Administrasi Jakarta Barat,0,0,2018-06-01
2018-06-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,"Jl. M. Kahfi I, Gg. Aslih, No. 41",Cipedak,Jagakarsa,Kota Administrasi Jakarta Selatan,0,0,2018-06-01
2018-06-13,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,"Perum Pesanggrahan Permai, Blok F, No. 44",Petukangan Selatan,Pesanggrahan,Kota Administrasi Jakarta Selatan,0,2000000,2018-06-01
2018-06-13,Penyelamatan,Pohon Tumbang,Masyarakat Telepon,"Jl. Cemara, No. 06",Kayu Putih,Pulogadung,Kota Administrasi Jakarta Timur,0,0,2018-06-01
2018-06-13,Penyelamatan,Pengendalian Hewan,Masyarakat Datang,Jl. Damai,Petukangan Selatan,Pesanggrahan,Kota Administrasi Jakarta Selatan,0,0,2018-06-01
2018-06-13,Bantuan Operasi,Kerja Bakti,Petugas Instansi Lain,Jl. Tanah Tinggi Barat (YonBekang),Bungur,Senen,Kota Administrasi Jakarta Pusat,0,0,2018-06-01
2018-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Raya Ciracas ( Dekat Pusdiklat Damkar ),Ciracas,Ciracas,Kota Administrasi Jakarta Timur,0,0,2018-06-01
2018-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Kembang V No.204,Kwitang,Senen,Kota Administrasi Jakarta Pusat,0,0,2018-06-01
2018-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Kebon Baru 1 No13,Kebon Baru,Tebet,Kota Administrasi Jakarta Selatan,0,300000,2018-06-01
2018-06-14,Penyelamatan,Bencana pada Air (operasi penyelamatan pada Air),Masyarakat Datang,Jl.Tegal Alur ( Masdjid Nurul Alam ),Tegal Alur,Kalideres,Kota Administrasi Jakarta Barat,0,0,2018-06-01
2018-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,"Jl.Mengkudu,Blok M",Lagoa,Koja,Kota Administrasi Jakarta Utara,0,50000000,2018-06-01
2018-06-14,Bantuan Operasi,Kerja Bakti,Masyarakat Datang,Jl.Taman Wijaya Kusuma ( Halaman Masdjid ISTIQLAL ),Pasar Baru,Sawah Besar,Kota Administrasi Jakarta Pusat,0,0,2018-06-01
2018-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Datang,Jl.Menteng Trenggulung,Menteng,Menteng,Kota Administrasi Jakarta Pusat,1,22500000,2018-06-01
2018-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Kebantenan,Semper Timur,Cilincing,Kota Administrasi Jakarta Utara,0,50000000,2018-06-01
2018-06-14,Penyelamatan,Bencana Transportasi (operasi penyelamatan Transportasi).,Petugas Pemadam,Jl.Tipar Cakung ( Depan Young AIR ),Semper Barat,Cilincing,Kota Administrasi Jakarta Utara,0,0,2018-06-01
2018-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Kopti,Semanan,Kalideres,Kota Administrasi Jakarta Barat,1,0,2018-06-01
2018-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.kamboja,Kebon Pala,Makasar,Kota Administrasi Jakarta Timur,0,400000,2018-06-01
2018-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Gurame No.3,Jati,Pulogadung,Kota Administrasi Jakarta Timur,0,200000000,2018-06-01
2018-06-14,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl.Lapangan Tembak Cibubur,Gg.Ikhlas",Kelapa dua wetan,Ciracas,Kota Administrasi Jakarta Timur,0,0,2018-06-01
2018-06-14,Kebakaran,Bencana Kebakaran,Masyarakat Telepon,Jl.Pasar Manggis,Pasar Manggis,Setiabudi,Kota Administrasi Jakarta Selatan,0,0,2018-06-01
2018-06-14,Bantuan Operasi,Kesiagaan/Penjagaan,Masyarakat Datang,Jl.Medan Merdeka Selatan,Gambir,Gambir,Kota Administrasi Jakarta Pusat,0,0,2018-06-01
2018-06-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,Pulau Lancang,Pulau Pari,Kep. Seribu Selatan,Kota Administrasi Jakarta Utara,0,0,2018-06-01
2018-06-15,Penyelamatan,Pengendalian Hewan,Masyarakat Telepon,"Jl. Setiabudi V, Gg. III, No. 17",Setiabudi,Setiabudi,Kota Administrasi Jakarta Selatan,0,0,2018-06-01
